ticker,company_name,sector,country,is_large_cap_benchmark,ESG_composite,financial_score,market_score,operational_score,risk_adjusted_score,value_score,growth_score,stability_score,pref_balanced,pref_esg_first,pref_financial_first,pref_balanced_with_market,pref_esg_first_with_market,pref_financial_first_with_market,rank
BIO,"Bio-Rad Laboratories, Inc.",Healthcare,US,False,46.65665472398895,45.87464410135492,42.56235049955754,41.54077244028443,48.752674622668806,69.67587612691896,47.610149179685216,65.06291735384441,44.95139121689575,43.31860132588068,46.67728237791933,43.89808917197452,42.92993630573248,44.39808917197452,193
SF,Stifel Financial Corporation,Financial Services,US,False,52.58965568403191,49.91131174458469,47.46977282768333,54.73429043326859,45.7764966963125,52.74088067684287,43.285328409994015,40.736752314939274,44.9212202480724,52.115559599636036,42.85208775654636,44.9203821656051,51.971337579617845,43.05732484076432,194
WSC,WillScot Holdings Corporation,Industrials,US,False,66.21018136358657,38.15331880455114,44.23690647947337,69.88492331109659,36.315518077182446,69.95788534323502,26.185635313598432,14.907218845299713,44.63627220918538,68.10737033666972,34.118895966029726,43.93312101910827,67.35668789808918,33.76433121019109,195
DOCN,"DigitalOcean Holdings, Inc.",Technology,US,False,36.44701377188498,50.21707591214402,49.302206994443424,34.72205193784489,61.32351559320241,39.38261076642135,67.1635851970743,18.470820689801794,44.56252095206169,26.676849083582482,52.72116065109696,45.00955414012739,27.213375796178344,52.79936305732485,196
FIX,"Comfort Systems USA, Inc.",Industrials,US,False,28.476167361973573,53.20544194653344,45.97732451499261,56.86096737828808,58.4780272007353,28.835119383695837,67.4361149636153,33.889573105392415,44.41837076768354,23.41414272715456,55.276008492569005,44.14012738853503,23.722929936305736,53.63375796178344,197
HBAN,Huntington Bancshares Incorpora,Financial Services,US,False,43.89146827695279,60.77270816713431,64.67255831230452,61.48074294744143,45.806405309621525,60.396915738254975,31.502239253405868,57.01659529994376,44.23734495474354,38.86162745352919,49.84253361641897,46.57961783439491,39.906050955414024,53.966560509554135,198
NOV,NOV Inc.,Energy,US,False,46.420151386239255,41.95671882303182,57.964287090947984,39.18539054380824,54.00045243437952,55.61301436341755,46.04024245611958,61.20437964757214,44.19041233657392,42.228324450799434,45.22823779193206,45.9936305732484,42.98885350318471,48.73089171974522,199
DIXON.NS,DIXON TECHNO (INDIA) LTD,Technology,India,False,45.60485806197548,28.69173257339805,46.12738011535571,41.64297841456938,56.904879742187816,46.92944048955128,57.78220869952268,38.90750061446372,44.130070398927245,41.40452359287664,42.72823779193206,43.9140127388535,41.37261146496815,42.43630573248408,200
BEN,"Franklin Resources, Inc.",Financial Services,US,False,44.86091079912278,51.7603012293455,56.68439128696968,42.64890182724862,49.9694576211897,68.05983062948027,47.23439607995389,53.68857986829996,44.079785450888366,38.83238008579228,48.87650389242746,45.681528662420384,39.57802547770701,51.60031847133757,201
SMCI,"Super Micro Computer, Inc.",Technology,US,False,40.98240802947575,39.19983092520823,49.49809188525667,48.70040566151418,48.088698357179396,77.67113565869471,73.73298762109854,23.990177505780796,43.94233992624874,33.35499805017549,48.52087756546355,44.53184713375796,33.80254777070064,49.24203821656051,202
GRINDWELL.NS,GRINDWELL NORTON LIMITED,Industrials,India,False,48.57897965111767,57.881310868226464,35.54920159146448,30.8628182117938,44.87570912896536,35.99884339195887,42.38932785777825,65.6380848716496,43.73784780422393,44.92070713635773,42.933474876150036,41.821656050955404,44.130573248407636,39.18152866242038,203
LTTS.NS,L&T TECHNOLOGY SER. LTD.,Technology,India,False,49.479828185069955,49.28201052788552,42.29440643571863,37.668837885464626,53.167166370372506,55.83537350883464,32.31578466642647,46.6821779000336,43.72779081461616,47.18412842844144,43.197098372257614,42.703821656050955,46.70541401273885,41.202229299363054,204
DINO,HF Sinclair Corporation,Energy,US,False,41.273729466061035,34.24813211157443,57.20537528147865,36.42530559520142,65.32342355399963,66.16117152121407,57.49903072395166,49.125641509088496,43.59369761984579,33.29000389964904,48.761500353857045,45.29936305732485,34.17834394904458,51.656050955414,205
CROX,"Crocs, Inc.",Consumer Cyclical,US,False,55.98866274643739,38.8848093362343,42.85455355160295,72.27383361984779,35.738178960725406,69.12734770433921,16.64579611289056,54.408229717014244,43.45289976533691,59.52651761341479,36.34642604387827,42.50636942675159,58.8264331210191,35.16401273885351,206
IPCALAB.NS,IPCA LABORATORIES LTD,Healthcare,India,False,44.32992963123158,41.395945093583975,45.06781780631868,38.02110478212434,54.61712078435431,39.136358524531076,56.16760938285354,54.99628351008566,43.38585316795172,37.71610555050046,44.8690728945506,42.93630573248408,37.64968152866242,43.82165605095541,207
CBSH,"Commerce Bancshares, Inc.",Financial Services,US,False,43.44625399855192,68.03499792020475,49.369932429531005,45.31454179303151,35.98031850837317,49.40005447448663,42.095537790151376,62.485867034417176,43.359034528997654,36.47634212920837,48.204175513092714,43.89808917197452,36.8296178343949,48.79777070063694,208
RAJESHEXPO.NS,RAJESH EXPORTS LTD,Consumer Cyclical,India,False,45.42894402649435,28.591434927234637,32.26467901082206,47.10523321684194,33.20708411497483,81.88122040641898,78.45792021564773,45.77867608363809,43.211532014750254,41.44676979071883,41.41542816702052,41.11464968152866,40.64331210191083,37.40127388535032,209
TATACONSUM.NS,TATA CONSUMER PRODUCT LTD,Consumer Defensive,India,False,38.89103126638339,44.25385611852336,50.081023798860684,37.28047850534861,60.2639236525809,27.415424174868836,58.926563951161604,63.34751568017323,43.067381830372106,28.261081502664766,48.91188959660297,43.796178343949045,28.848726114649683,49.78503184713375,210
CMC,Commercial Metals Company,Industrials,US,False,40.628314364003344,32.73711060413551,42.988575115401545,56.06091922028496,48.772143677724635,86.16479455495774,74.35176478611021,46.49092737723501,42.80925243043916,32.46132848043676,48.060863411181884,41.926751592356695,32.31528662420382,45.77070063694267,211
COFORGE.NS,COFORGE LIMITED,Technology,India,False,41.04641017385153,42.527945670749446,52.69783263672823,40.3428264161003,53.929352549289575,53.4619233197739,58.473424005278005,55.483580833287746,42.72544418370767,31.905628493435593,47.781316348195325,43.96496815286625,32.617834394904456,49.754777070063696,212
AES,The AES Corporation,Utilities,US,False,54.46711170804686,51.74204382238542,59.75664210427381,50.586187968132876,39.292429577464056,70.85288290928389,32.61717760276295,23.475607467308503,42.66845457593026,54.56096451319382,39.1277423920736,44.70700636942675,55.13853503184712,43.55891719745223,213
LYV,"Live Nation Entertainment, Inc.",Communication Services,US,False,44.83340404459066,44.375537762501104,56.043530640490765,44.75405281481279,53.08643524472721,47.00327697153145,59.130528173781215,34.53434806286292,42.58799865906805,37.15390614844664,45.42108987968861,44.21656050955415,37.91401273885351,48.394904458598724,214
TFX,Teleflex Incorporated,Healthcare,US,False,53.92050305295501,48.68450746076397,45.96088706577525,33.789439363033665,34.56701006111476,53.80516166801206,45.84756852655135,30.43848740226343,42.296345960442515,53.02222799948005,36.040339702760086,42.09235668789809,52.72611464968152,36.25796178343949,215
CRWD,"CrowdStrike Holdings, Inc.",Technology,US,False,40.09668468559753,41.11328991727195,58.17783793129122,64.00599363353471,57.300830007245146,31.34965359355782,47.10912682106991,65.16721491613374,41.92088501508549,31.19719225269726,47.034677990092014,43.869426751592364,32.191082802547776,50.42038216560509,216
SJM,The J.M. Smucker Company,Consumer Defensive,US,False,52.99510917089025,38.82272470483856,53.94401734746195,72.21896599486274,39.939464986405504,64.5427341272415,39.84922339333248,22.761372149636056,41.84042909822327,53.51943325100743,36.985138004246295,43.28343949044586,53.86305732484077,40.35668789808918,217
UNH,UnitedHealth Group Incorporated,Healthcare,US,True,48.018697720971204,52.07451009268651,67.28734654834855,70.5907224751505,35.456592581730206,74.60278599496255,27.935710307804495,25.97446187232234,41.77003017096882,46.613804757571835,41.60297239915075,44.36305732484077,47.55414012738854,46.80573248407643,218
WMG,Warner Music Group Corp.,Communication Services,US,False,51.59033346286883,59.70806956003439,47.303284269083015,40.562201435489364,40.66746620334321,51.115962667795216,32.66051763236108,27.593935990876858,41.669460274891044,48.74723774860263,39.66914366595895,41.78343949044586,48.65127388535032,40.097133757961785,219
METROPOLIS.NS,METROPOLIS HEALTHCARE LTD,Healthcare,India,False,43.238060359930195,39.40682580800498,42.240054864536276,27.996066622101875,53.878537827271586,32.364392487671694,66.09115232934735,55.73043579470426,41.57224270868254,34.09593136617704,42.83439490445859,40.640127388535035,33.87261146496815,40.84394904458598,220
EXIDEIND.NS,EXIDE INDUSTRIES LTD,Consumer Cyclical,India,False,42.60168040289213,36.27549262524703,52.879233262176506,44.52514442844934,52.24202748368083,56.44462462883279,55.92292629768479,63.19931660502472,41.542071739859196,34.601260886520215,44.47098372257608,42.904458598726116,35.28503184713375,46.902866242038215,221
GRANULES.NS,GRANULES INDIA LIMITED,Healthcare,India,False,42.69352140445466,40.460767621606976,51.393295794258805,37.1160511497657,53.36953768190218,57.93589973925532,63.37728019722908,39.39449756028903,41.47502514247402,33.48498635122839,45.431705590941256,42.61783439490446,34.10191082802548,47.32165605095542,222
FLO,"Flowers Foods, Inc.",Consumer Defensive,US,False,56.068175580932554,45.704041632573805,51.67290330074856,53.83662877530926,32.757366937122754,80.5754839881018,45.64952131919324,26.79687541331101,41.26382836071069,54.95580397764201,37.246992215145085,42.46496815286624,55.16242038216559,40.05095541401273,223
OII,"Oceaneering International, Inc.",Energy,US,False,38.64815494120599,44.38840320005867,45.45951779009783,28.175912534854803,53.747268777052426,48.796905364769685,78.91216820477698,45.77468819122603,40.94535702313107,25.739308462238398,48.02016985138005,40.68152866242037,25.937898089171973,46.78503184713376,224
MANH,"Manhattan Associates, Inc.",Technology,US,False,41.32643120161076,63.92915629132341,41.33787659024552,44.55394887158336,38.890968741499705,34.94832955670775,44.68836535746723,53.79357295249358,40.895072075092195,32.1786039256467,45.02476999292287,39.80573248407644,31.917197452229303,42.43312101910828,225
ASO,"Academy Sports and Outdoors, In",Consumer Cyclical,US,False,52.274472976455144,32.52575099324892,46.15588632349309,41.193883128808274,50.408657093739855,75.48272942456121,42.79558500504676,31.58791312220205,40.83137780757626,50.43546080852724,36.66666666666667,40.796178343949045,50.22929936305732,37.012738853503194,226
MSGS,Madison Square Garden Sports Co,Communication Services,US,False,44.14253211049576,29.874192085964197,51.159689528650055,28.89088805525069,53.04492889109312,35.93742530303312,76.49928202142675,30.156981502463356,40.177673483070734,35.28207461328481,38.885350318471325,41.33757961783439,35.84394904458599,41.33439490445859,227
ROUTE.NS,ROUTE MOBILE LIMITED,Communication Services,India,False,49.18081368679999,47.76587794734272,36.55022821826424,32.27327067635936,40.432547849933016,74.75894660639959,41.51033160948706,56.91598743272104,39.85584981562186,44.66073053425192,38.84642604387827,38.18152866242038,43.894904458598724,35.59872611464968,228
OKTA,"Okta, Inc.",Technology,US,False,41.083821294232216,46.102081233222265,53.65780288095112,63.12343974843763,45.78853763210707,44.86771896276568,63.79911308641988,40.58541226836192,39.78880321823667,30.24502794748473,45.13446567586695,41.28662420382167,31.035031847133762,47.59554140127389,229
IVZ,Invesco Ltd,Financial Services,US,False,51.18751999965514,36.818322057925776,56.345532624139025,41.369407428828424,54.74744642397654,61.980224324433294,36.47397490599264,31.679779276509798,39.77539389875964,47.62446379825816,37.43099787685775,41.57643312101911,48.18789808917199,41.26751592356688,230
RH,RH,Consumer Cyclical,US,False,47.347627507460636,31.329883856543773,28.510613866065118,58.18862072705261,37.72170225860869,57.519925715494466,70.11082471271648,12.493553276807056,38.73952396915856,41.09580137787599,36.854210898796886,36.81847133757961,40.28025477707007,33.20063694267516,231
ABCAPITAL.NS,ADITYA BIRLA CAPITAL LTD.,Financial Services,India,False,39.63156882866252,35.48633506460577,57.839816915012705,31.674974173451382,68.55096549404888,38.89887804609632,70.39144429268681,33.37583287503018,38.27019778746229,24.844014038736514,44.47275300778486,40.35350318471338,25.945859872611468,48.01910828025477,232
FMC,FMC Corporation,Basic Materials,US,False,65.21601822025127,31.688641178508554,48.70984805035774,54.393448050010974,25.66930114056901,62.84909127665002,36.20225738892575,18.447511157291387,38.26349312772377,62.86559209671131,26.411889596602975,38.898089171974526,62.627388535031855,28.866242038216562,233
SPB,"Spectrum Brands Holdings, Inc.",Consumer Defensive,US,False,46.827722986218674,29.776662150706688,47.863202224008916,62.59125881248277,48.19171961466042,74.74380125899575,38.40432798156808,57.24333020839177,37.874622862889716,41.46301832835045,37.625619249823075,38.305732484076444,41.56369426751593,38.512738853503194,234
GABRIEL.NS,GABRIEL INDIA LTD,Consumer Cyclical,India,False,36.53966570991368,45.144628592745065,34.64172405516809,26.955191666905193,59.123988879587415,49.21709603522379,45.231584758518494,57.591206650322675,37.492457257794165,24.155076043156118,44.440905874026896,35.80891719745223,23.7484076433121,40.37898089171975,235
TECH,Bio-Techne Corp,Healthcare,US,False,44.10974136673682,46.674341846957205,44.39760082057094,52.64389002491315,46.243626634785976,31.388353070872576,32.11415957713989,60.529016767628214,37.39523969158565,36.02300792928637,37.08775654635527,37.117834394904456,35.939490445859875,36.56369426751593,236
ALLY,Ally Financial Inc.,Financial Services,US,False,45.043360329214025,42.6724827507364,55.68421807283704,68.74984057512421,33.442149627399544,65.72239510331227,57.78187736336993,41.9152673708455,37.28126047603084,35.81827635512804,40.16277423920736,39.095541401273884,36.573248407643305,43.503184713375795,237
BIKAJI.NS,BIKAJI FOODS INTERN LTD,Consumer Defensive,India,False,33.974474085814734,37.353463690444244,40.27807677041095,28.146387777705666,53.18960076645252,30.694585176776435,71.83089644599603,60.36007990054978,36.376131411330874,21.175094241518266,41.7515923566879,35.30573248407643,21.05095541401274,39.07324840764331,238
TXRH,"Texas Roadhouse, Inc.",Consumer Cyclical,US,False,41.121634623189436,47.45254035972823,50.4122140328515,34.37566538159827,56.30313334566694,52.26150715322744,34.52048806264867,50.63171730965749,36.20516258799866,28.42194202521773,41.751592356687894,37.37261146496815,29.044585987261144,43.531847133757964,239
POOL,Pool Corporation,Industrials,US,False,45.12176582626821,45.88640398354109,43.687881533461756,62.153002255085454,36.23562299343334,73.58054263835353,37.147654757114196,40.114488889038185,35.91350988937312,36.6014558689718,37.96178343949045,35.53503184713376,36.43630573248408,37.0,240
THERMAX.NS,THERMAX LTD,Industrials,India,False,41.257547329815225,39.803837703130476,44.442088725130375,37.55799075982423,50.635752516768704,33.316429303616125,61.9355993663374,50.91078758081938,35.60509554140127,27.505524502794753,38.648266100495405,35.43312101910828,27.598726114649683,38.00000000000001,241
EXAS,Exact Sciences Corporation,Healthcare,US,False,42.38279039522298,29.26700481745224,52.72487872270646,54.86884084536834,54.34400118738873,30.40872727648243,50.64721370175775,52.30695401230318,35.16929265839758,30.414012738853504,36.73389950460013,36.81847133757962,31.168789808917197,39.87579617834395,242
MDU,"MDU Resources Group, Inc.",Utilities,US,False,41.15034259286489,34.608796586303974,57.060978841682214,25.39650883792077,46.97844068026585,52.82713299262241,64.35804652054497,64.98258846339904,35.075427422058326,27.80449759521643,37.07714083510261,37.191082802547776,28.796178343949048,41.10828025477707,243
BRIGADE.NS,BRIGADE ENTER. LTD,Real Estate,India,False,41.34514736873262,37.63631259681591,40.37933122836867,33.91627680889366,50.21787011671461,74.92657544448144,53.324991319085875,45.11319661910417,35.05196111297352,28.616924476797088,39.561217268223636,34.095541401273884,28.363057324840767,37.19745222929936,244
POONAWALLA.NS,POONAWALLA FINCORP LTD,Financial Services,India,False,41.76173801657089,43.73791034452356,45.963083405218086,34.22406886357621,47.1033241894726,21.390610885858088,80.4003926180074,36.27989905123672,35.03519946362722,26.842584167424935,37.753007784854915,35.21019108280255,27.07643312101911,37.831210191082796,245
NET,"Cloudflare, Inc.",Technology,US,False,36.59080027778313,35.57949856804467,52.144597534333535,49.53471987318555,57.58243424304489,28.4045928537059,51.73042581518003,49.7894946851621,34.92122024807241,23.240283374496293,40.03361641896674,36.47133757961784,24.093949044585994,42.62261146496815,246
ROAD,"Construction Partners, Inc.",Industrials,US,False,32.440703742764036,29.188418341941702,39.449715009657936,43.00991875402456,49.89536689719525,53.718780600468456,66.61222488191706,24.4219570821048,34.200469326181704,21.529312361887428,38.31210191082803,33.09554140127389,21.340764331210192,35.69108280254777,247
POST,"Post Holdings, Inc.",Consumer Defensive,US,False,46.53009547681306,33.32276472279691,51.369397603903224,47.23500546818316,47.01803915143979,71.87496547492596,43.45349988894487,37.99254352875664,34.17365068722762,37.61536461718446,33.740268931351736,35.6656050955414,38.14331210191083,36.767515923566876,248
ENSG,"The Ensign Group, Inc.",Healthcare,US,False,36.020311162437075,35.225858908975546,49.38141828655164,29.290307099644867,56.98467384702859,50.022207465958886,60.99497105290776,41.998872275820084,34.17029835735836,21.30508254257117,40.25123849964614,35.18471337579617,21.968152866242036,41.67197452229299,249
TTWO,"Take-Two Interactive Software, ",Communication Services,US,False,46.48965709055005,35.78967426662584,52.395904162579406,37.990337060209086,47.22282208898804,43.21098115495725,51.699417996246765,50.41365225739149,34.1099564197117,35.94663980241779,32.73708421797594,35.716560509554135,36.55254777070064,36.08757961783439,250
TIINDIA.NS,TUBE INVEST OF INDIA LTD,Industrials,India,False,38.2113329441872,33.47569906257454,44.196471754042705,58.44514490787962,52.29656272164976,36.90170756262412,49.32505608160892,48.63300013066463,33.88199798860207,24.457298843104123,37.862703467799015,33.70063694267516,24.573248407643312,37.101910828025474,251
ATI,ATI Inc.,Industrials,US,False,40.02769166385301,43.16203623988774,52.66276296493186,50.59332402861587,50.7655649326943,38.14483407028192,35.41167957703186,41.37842466699695,33.747904793831715,27.115559599636036,36.59943382873319,35.42038216560509,27.917197452229296,39.65923566878982,252
ANANTRAJ.NS,ANANT RAJ LIMITED,Real Estate,India,False,40.18421268659751,39.702559845231434,43.67581275666098,37.84284905974275,41.813175464931,40.93558515498171,75.78076983189581,49.35346890567128,33.71773382500839,24.629533341999224,36.988676574663835,33.43312101910828,24.697452229299365,36.092356687898096,253
NTRA,"Natera, Inc.",Healthcare,US,False,35.352762435765214,26.400914436611902,46.75207838201909,43.79322754707441,53.98369316748955,50.72717076521326,54.73822350669129,62.57477310652551,33.55346966141468,22.279994800467957,38.62349610757254,33.97770700636942,22.675159235668787,38.96496815286624,254
VMART.NS,VMART RETAIL LTD,Consumer Cyclical,India,False,43.0980319692772,34.62413992693224,35.493014280954306,25.583167850513192,45.73229904055702,49.95622182085132,66.24790291614694,37.02417225030124,33.3221589004358,29.575588197062267,33.531493276716205,31.910828025477706,29.085987261146496,30.687898089171977,255
HRL,Hormel Foods Corporation,Consumer Defensive,US,False,39.98535094669163,54.45791897665454,58.82046899491972,42.54787053801497,31.455646947531662,67.6900231953818,24.643202228679044,76.78223109843857,33.315454240697285,27.190302872741455,38.19532908704883,35.80573248407643,28.30891719745223,42.68789808917198,256
MTZ,"MasTec, Inc.",Industrials,US,False,28.944862908230725,30.230219657045765,50.38793288810824,33.48011486470794,58.15037704163806,44.88329691415193,68.99682011044098,32.037618756810765,33.04056319141804,17.444430001299885,39.85845718329794,34.3343949044586,18.273885350318473,41.76433121019109,257
SLVM,Sylvamo Corporation,Basic Materials,US,False,43.96114719357404,50.369994636762726,39.70676138296498,42.84911540439654,38.151901633094965,77.73116596515342,33.75078297935065,39.0512646197311,32.98692591350989,32.39958403743663,36.06510969568295,32.0063694267516,32.01910828025478,33.796178343949045,258
RBLX,Roblox Corporation,Communication Services,US,False,42.928300333044646,25.84240185438483,53.035436644384575,51.917714996816116,43.832204402469756,54.754740092274616,61.7221577727217,37.12916734250626,32.90646999664767,30.691862732354092,33.27848549186128,34.71656050955414,31.460191082802545,36.861464968152866,259
ZS,"Zscaler, Inc.",Technology,US,False,42.5313815940528,37.473147706261244,45.317888292648774,61.254428174984255,42.32076222545294,49.44686623009653,50.84095268238418,50.516942774241706,32.86624203821656,29.66820486156246,35.41224345364473,32.974522292993626,29.77547770700637,35.37420382165605,260
PNW,Pinnacle West Capital Corporati,Utilities,US,False,31.572061456855728,45.6816308779297,57.503218884608785,32.08012873106822,59.44688608178216,63.201108245123166,43.35756138403616,37.073899825315195,32.779081461615824,18.09599636032757,42.84324133050247,35.10509554140127,19.320063694267514,46.488853503184714,261
KAYNES.NS,KAYNES TECHNOLOGY IND LTD,Technology,India,False,35.004335028842895,43.7458678360797,42.09281219185612,43.250197420839996,49.55879787789209,36.36172041837641,50.014349366432626,44.759476448857,32.71203486423064,21.322955933965943,37.66277423920736,32.191082802547776,21.34235668789809,36.12579617834395,262
AARTIIND.NS,AARTI INDUSTRIES LTD,Basic Materials,India,False,36.86951788244808,30.290661900878522,45.594971890899394,30.823104927306144,51.619996342426376,37.337662763979125,78.68708371767738,45.23684983935606,32.70197787462286,20.525152736253744,37.09837225760793,32.88216560509554,20.840764331210195,37.01910828025478,263
MASTEK.NS,MASTEK LTD,Technology,India,False,39.706022647126275,45.17197819633702,37.88689581830242,33.89471328294284,50.29225332297046,76.53212458364443,37.09022385631438,42.661259854537114,32.534361381159904,24.662030417262446,38.61995753715499,31.32165605095542,24.334394904458605,35.58598726114649,264
JYOTHYLAB.NS,JYOTHY LABS LIMITED,Consumer Defensive,India,False,45.30866189014133,51.584519540796094,37.75985580852598,26.899842121242145,42.99001517108611,57.50983142399662,30.69631531948245,52.389525673752615,32.42373449547436,33.21201091901729,33.82165605095541,31.18471337579618,32.70063694267516,31.20382165605096,265
GODREJPROP.NS,GODREJ PROPERTIES LTD,Real Estate,India,False,33.79565282360552,32.21202927186428,41.981338021782875,31.05531765657412,53.056713590303325,47.950762095260515,63.15152629494963,54.92464065140331,32.12202480724103,19.17977382035617,37.77070063694267,31.614649681528665,19.235668789808916,36.19108280254777,266
GALAXYSURF.NS,GALAXY SURFACTANTS LTD,Basic Materials,India,False,34.273736680419475,44.5409766532468,35.189630898811934,34.7626247384191,47.67701526431591,55.43309847431295,54.20316149390282,53.49321801283437,32.00804559168622,19.868711815936567,38.910120311394195,30.630573248407643,19.56050955414013,35.464968152866234,267
ZYDUSWELL.NS,ZYDUS WELLNESS LIMITED,Consumer Defensive,India,False,38.21451363249148,31.66198548446568,45.35245386344519,38.80171382514902,55.20514146856482,39.03311096169766,63.763325391917164,36.05095548216713,31.79014415018438,20.859872611464965,36.939136588818116,31.96815286624204,21.149681528662423,36.78025477707006,268
SITE,"SiteOne Landscape Supply, Inc.",Industrials,US,False,42.770862787144765,25.931069506655483,40.94842315322959,52.29720089002312,52.70393804986435,70.92049276855819,40.46877046020093,43.0982338654255,31.780087160576596,30.20278174964253,34.68506723283793,31.050955414012737,29.94267515923567,32.93630573248408,269
MANAPPURAM.NS,MANAPPURAM FINANCE LTD,Financial Services,India,False,46.1037179148953,45.77579412703442,57.05296905396932,29.857226304217996,52.12139671408023,34.39810987728259,20.581801793364153,49.87770424896374,31.702983573583637,34.00818926296633,31.245576786978056,33.97133757961784,34.86942675159236,35.828025477707016,270
DY,"Dycom Industries, Inc.",Industrials,US,False,33.037025211504854,35.545805549311005,43.55437478460416,36.15961181026489,55.40029040403514,63.706772272644045,45.15279805318339,51.69405877044272,31.293999329534024,19.358507734303913,38.68011323425336,31.082802547770704,19.512738853503187,37.51910828025478,271
NEWGEN.NS,NEWGEN SOFTWARE TECH LTD,Technology,India,False,41.79183621059212,55.211211247242424,33.61413435436604,25.155177943336888,41.8484116965356,61.851126670995555,25.56443313819407,38.07436821791533,31.166610794502184,27.91011308982192,34.35774946921444,29.73566878980892,27.402866242038222,31.17675159235669,272
HXL,Hexcel Corporation,Industrials,US,False,39.586016148898445,34.31834109603886,48.055414521166114,29.017274395567387,50.10750865770422,46.718378103074116,58.89534299323604,43.881022215193966,31.09621186724774,22.31574158325751,34.3312101910828,31.9140127388535,22.81847133757962,35.64331210191083,273
WK,Workiva Inc.,Technology,US,False,38.37276469679097,30.95536109396267,40.25120066784114,36.96013635755857,44.948451402067576,66.86110851368619,54.61597246588413,61.39760217542562,30.47267851156554,22.53347198752112,34.416135881104026,29.681528662420376,22.37579617834395,32.439490445859875,274
SYNGENE.NS,SYNGENE INTERNATIONAL LTD,Healthcare,India,False,50.64653134051798,47.705860204910785,43.77448992868402,35.42809876247157,35.384339670205286,41.3854406989093,24.30289369947975,45.33261065637426,30.375460945357016,41.22253997140258,25.782024062278843,30.289808917197455,40.97133757961783,26.070063694267517,275
HONAUT.NS,HONEYWELL AUTOMATION IND,Industrials,India,False,39.72118440053298,50.05331600086057,41.746643779083975,26.868035438602316,42.398225358183616,34.52599509068862,43.816404891772414,64.31196416125383,30.20784445189407,22.357987781099705,33.71903750884643,29.732484076433124,22.324840764331213,32.4171974522293,276
SUPRAJIT.NS,SUPRAJIT ENGINEERING LTD,Consumer Cyclical,India,False,41.15426848295511,42.47319083380771,37.436630459686896,32.38825438102621,51.07563609366398,46.71064480341209,33.10379184051388,51.893685915789625,29.53737847804224,25.22098011178994,32.576079263977356,28.426751592356688,24.863057324840764,30.050955414012737,277
KPITTECH.NS,KPIT TECHNOLOGIES LIMITED,Technology,India,False,39.93255287643238,48.3839519346683,43.57844860556224,30.397906801782973,43.851445244280704,57.09726910538507,27.969261081538004,53.112059465680126,29.054642976868923,23.596126348628623,32.71408351026186,28.97133757961783,23.67197452229299,32.18152866242039,278
BILL,"BILL Holdings, Inc.",Technology,US,False,40.28319471494402,34.26724043346607,40.07958847014591,50.50124417948459,47.26668944894309,71.14446618160005,43.77532087496566,39.650644547773396,29.027824337914854,24.56778889899909,33.3864118895966,28.292993630573253,24.36305732484076,31.480891719745223,279
DEVYANI.NS,DEVYANI INTERNATIONAL LTD,Consumer Cyclical,India,False,38.07834299429982,35.404152445924346,46.3161455491364,42.34542720695793,50.92607109826044,31.657609486278545,58.33209857593541,39.110878124824964,28.930606771706337,19.335759781619657,33.34394904458599,29.52229299363057,19.764331210191077,34.08598726114649,280
ESAB,ESAB Corporation,Industrials,US,False,50.42566924349503,36.39415396079958,39.24318706230391,34.57524328744561,32.61892766547253,72.46685405552533,32.771352005049316,27.93653490198859,28.333892054978207,40.28337449629534,23.78273177636235,27.490445859872615,39.70700636942676,22.55095541401274,281
CWAN,"Clearwater Analytics Holdings, ",Technology,US,False,31.979038444875027,26.536428547096794,60.24186539447361,39.63646820482778,49.746414716330094,38.634457135450816,56.94678175772198,64.40608822047543,28.18303721086155,16.888730014298716,32.46284501061571,30.977707006369428,18.23248407643312,37.62420382165605,282
ELF,"e.l.f. Beauty, Inc.",Consumer Defensive,US,False,42.0294775530927,35.64053679348859,33.46632010468359,35.94020549492344,35.92672793307828,34.374322896530366,66.61685673601373,28.895404723495616,28.115990613476363,24.90900818926297,27.891012031139418,26.821656050955415,24.45541401273886,25.32484076433121,283
PTEN,"Patterson-UTI Energy, Inc.",Energy,US,False,40.255626296627206,36.94243758431866,65.71639017454001,41.943730248193944,34.878767293911984,69.66832006183246,48.850156305592144,58.86405763009921,28.079114984914515,23.549005589496947,31.657820240622787,31.245222929936308,24.906050955414013,37.632165605095544,284
CYIENT.NS,CYIENT LIMITED,Industrials,India,False,41.84322891115922,56.79799736495201,38.20426245770336,25.936673075167977,23.110498866413934,82.26158676380038,24.1118308872141,55.13394685882109,27.877975192758967,25.633692967632914,32.806086341118196,26.945859872611464,25.305732484076437,30.449044585987263,285
RELAXO.NS,RELAXO FOOT LTD.,Consumer Cyclical,India,False,43.18663318535345,52.56590125419851,33.984886456528436,37.829240759792924,40.96582000244964,39.8178797761612,28.299443281495265,46.58740604809221,27.784109956419712,27.01156895879371,30.01769285208776,26.538216560509554,26.528662420382165,27.302547770700635,286
RVMD,"Revolution Medicines, Inc.",Healthcare,US,False,32.094696853878204,29.973124743018438,51.909188076737166,28.650704149792354,54.224252730630745,61.40634482545681,35.98547655574986,67.8986862395433,27.428762990278244,17.470427661510463,33.02901627742392,29.337579617834393,18.433121019108277,36.28662420382165,287
