ticker,company_name,market_cap,total_revenue,ebitda,net_income,gross_profit,total_debt,total_cash,total_assets,roa,roe,debt_to_equity,current_ratio,quick_ratio,free_cashflow,operating_cashflow,trailing_pe,forward_pe,price_to_book,price_to_sales,enterprise_to_revenue,enterprise_to_ebitda,dividend_yield,payout_ratio,revenue_growth,earnings_growth,earnings_quarterly_growth,profit_margins,gross_margins,operating_margins,currency,sector,industry,country,price,beta,employees,52_week_high,52_week_low,50d_avg,200d_avg,avg_volume,avg_volume_10d,avg_daily_volume,avg_daily_volume_30d,avg_daily_volume_90d,price_volatility,price_volatility_30d,price_momentum_1m,price_momentum_3m,price_momentum_6m,price_momentum_12m,price_latest,max_drawdown_1y,sharpe_ratio_1y,sortino_ratio_1y,avg_daily_return,return_skewness,return_kurtosis,amihud_illiquidity,r_d_expenditure,sec_revenue,scope1_emissions,scope2_emissions,scope3_emissions,emissions_intensity,renewable_energy_pct,energy_efficiency,water_usage_intensity,waste_recycling_pct,carbon_reduction_target,environmental_fines,employee_turnover,gender_diversity_pct,women_management_pct,pay_gap_ratio,injury_rate,safety_training_hours,employee_satisfaction,community_investment_pct,supply_chain_audit_pct,human_rights_policy,board_independence_pct,board_diversity_pct,board_size,exec_comp_esg_linked,ceo_pay_ratio,shareholder_rights_score,ethics_compliance_score,anti_corruption_policy,data_privacy_score,tax_transparency_score,esg_controversy_score,esg_risk_rating,esg_data_quality_score,esg_data_source,revenue_per_employee,r_d_intensity,net_margin,operating_margin,market_share,gross_margin,debt_to_ebitda,cash_flow_to_debt,fcf_margin,pct_from_52w_high
CUBE,CubeSmart,8525087232.0,1125570048.0,709510016.0,333782016.0,804465024.0,3517945088.0,5782000.0,,0.04328,0.11552,126.45,0.092,0.053,492737984.0,608512000.0,25.4726,25.207405,3.1079726,7.5740175,10.679,16.942,5.7,1.4315,0.056,-0.217,-0.228,0.29654,0.71472,0.39488,USD,Real Estate,REIT - Industrial,US,37.19,1.134,3121.0,44.13,34.24,38.489,39.18605,2468378.0,2488400.0,1705508.3665338643,2546826.6666666665,2370230.0,23.51028469659649,27.50102864132005,-6.848432487881572,6.5980187410477065,-4.824163881753596,-6.464751400107049,37.18999862670898,-17.355610167882407,-0.1556176593644755,-0.2227679766693579,-0.0044468446091442,-0.2955098191413355,1.636130912546848,0.0001781150443089,,,68.1133975063175,,,,45.15047972296737,,,64.81069706228885,0.0,,,68.08739995217576,,,,76.14130388092838,25.5865557436626,68.10090119759685,58.25729128251502,0.0,90.0,36.16662997509836,65.0,80.0,,50.0,80.0,,30.0,98.914003,57.5,80.0,48.90625,real_yahoo,360644.0397308555,,29.65448632833556,63.035616242695184,0.38680634714115425,71.47178671193637,4.958274032314718,0.17297370617741717,43.7767498233926,-15.726263312939048
REXR,"Rexford Industrial Realty, Inc.",7898109952.0,1003132992.0,671353984.0,200168992.0,775408000.0,3261020928.0,167803008.0,,0.01879,0.025020001,36.898,1.739,1.305,186291632.0,542084992.0,38.511627,34.6799,0.9170704,7.8734426,11.216,16.759,5.25,2.0,0.021,,,0.21136999,0.77299005,0.37478,USD,Real Estate,REIT - Industrial,US,33.12,1.276,256.0,44.38,29.68,36.7056,39.139,2701562.0,2665680.0,2237014.342629482,2723306.6666666665,2521673.333333333,27.276827110836816,19.42092978928649,-9.055438499461332,-13.995290161830976,-17.952329579882942,-11.94690126373743,33.119998931884766,-25.789666058482307,-0.2830145582747059,-0.3840882859160652,-0.044881531785075,-0.5286512862059253,3.915879290533229,0.0001581700810289,,,65.56221475894883,,,,41.873776833080456,,,68.08739995217576,0.0,,,61.53399417240193,,,,46.265528017010226,50.06995256233908,51.705157359193905,73.59226080718577,0.0,90.0,29.249944962647543,65.0,40.0,,40.0,80.0,,30.0,100.0,60.0,70.0,48.90625,real_yahoo,3918488.25,,19.954382279951968,66.92572065260116,0.344730395964034,77.29862402930517,4.8573792748953135,0.16623168141777714,18.57098046676547,-25.371789094186582
LAMR,Lamar Advertising Company,12933840896.0,2266419968.0,1024656000.0,586787008.0,1519561984.0,4918727168.0,64812000.0,,0.064569995,0.57224,479.979,0.579,0.513,537700224.0,864049024.0,22.121317,20.981756,12.785736,5.7067275,7.854,17.373,5.01,1.0745,0.023,,,0.25907,0.67047,0.32929,USD,Real Estate,REIT - Specialty,US,127.64,1.232,3500.0,139.76,99.84,131.369,126.46,561718.0,716710.0,514077.2908366534,651746.6666666666,533548.8888888889,23.67132241347104,20.6897199729368,-6.701684608761216,4.0773811764107215,7.378094150715575,15.930579258261822,127.63999938964844,-11.729194690680034,0.7913566869223895,1.1666323158043626,0.051064319416807,0.0764652087301922,8.360429321186109,0.0001794973804705,,,55.35748376947419,,,,61.53399417240193,,,54.98058839262811,0.0,,,54.98058839262811,,,,64.93788793195907,36.079440094523946,54.98430612687449,51.703885502741194,0.0,10.0,39.62497248132377,65.0,50.0,,0.0,10.0,,30.0,99.199,32.5,0.0,48.90625,real_yahoo,647548.5622857143,,25.89047997656893,45.2103323509017,0.7788636793130549,67.0467965096926,4.800369263440609,0.1756651659033429,23.724650841057183,-8.672009158557525
IART,Integra LifeSciences Holdings C,742741568.0,1635245056.0,297747008.0,-516473984.0,919417984.0,2034813056.0,263740992.0,,0.02388,-0.39902002,195.006,2.543,1.19,44463500.0,50384000.0,,3.7187777,0.71135324,0.4542081,1.537,8.443,,0.0,-0.017,,,-0.31584,0.56224996,0.1244,USD,Healthcare,Medical Devices,US,9.53,1.065,4427.0,20.55,8.7,10.4652,12.62095,788318.0,884720.0,1056818.326693227,880806.6666666666,787815.5555555555,58.40761505436611,41.38165846615055,-3.640046489933824,-20.64946251996482,-31.78239405289527,-56.24426339520481,9.529999732971191,-59.13682581292413,-1.0078459222141465,-1.2243852780046407,-0.183535911033554,-0.6381934682194582,11.895729526072744,0.0015326996109941,,,37.74459075589961,,,,74.4559013189904,,,40.04507624617749,0.0,,,38.93651012659813,,,,36.72270785017743,36.4036849898519,32.28305440642697,45.5879068440742,0.0,70.0,30.338609379687863,70.0,80.0,,90.0,80.0,,80.0,98.027,37.5,90.0,48.90625,real_yahoo,369379.9539191326,,-31.5838890388304,18.208097123273003,0.0730775337670548,56.22508874902233,6.834033596737267,0.024760997012199238,2.719072584066568,-53.625304136253035
ZI,ZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.81743176856749,,,,50.0236992794642,,,50.0274184500031,0.0,,,50.02702075014408,,,,50.00000000000001,50.028268176690304,50.0,50.0,0.0,50.0,49.19063962756554,65.0,90.0,,50.0,60.0,,30.0,83.0,57.5,60.0,23.59375,financial_proxy,,,,,,,,,,
MTCH,"Match Group, Inc.",7422046720.0,3487196928.0,1052698880.0,613446016.0,2541464064.0,4090991104.0,1031299008.0,,0.13261,,,1.418,1.326,873889920.0,1080380032.0,13.210084,7.800772,-28.844036,2.1283703,2.975,9.855,2.45,0.3193,0.021,0.406,0.324,0.17591,0.7288,0.30021998,USD,Communication Services,Internet Content & Information,US,31.44,1.303,2200.0,39.2,26.39,30.9881,33.135876,5423168.0,10793210.0,4686344.22310757,6346330.0,4748008.888888889,36.43679217477125,30.765000131913776,0.4152062291046698,-0.361960978501763,-8.51861742895348,2.257909105707512,31.440000534057617,-24.60684098869037,0.2392354776576647,0.3548027627791395,0.0066401025947005,-0.4869890985623089,10.881019091168811,0.0001063814121014,,,66.95301394092357,,,,56.66533712062693,,,65.43551754250448,0.0,,,65.4355175425045,,,,50.00000000000001,47.89515669874939,73.15327631375672,65.4355175425045,0.0,80.0,23.18541928109942,65.0,70.0,,70.0,80.0,,30.0,100.0,62.5,80.0,48.90625,real_yahoo,1585089.5127272727,,17.59137865356596,30.187537490283084,0.4128714947756894,72.87985498018882,3.886193081159163,0.2640876023767565,25.05995325309027,-19.795918367346943
MSGS,Madison Square Garden Sports Co,7810739200.0,1071032000.0,7435000.0,-16586000.0,351128992.0,1187889024.0,81302000.0,,0.00177,,,0.467,0.314,16631250.0,3477000.0,,1549.7135,-27.690931,7.2927227,8.326,1199.371,,0.0,0.128,6.449,6.419,-0.01546,0.32784,0.054980002,USD,Communication Services,Entertainment,US,324.51,0.564,514.0,345.46,173.26,305.8524,241.68394,249086.0,275120.0,154744.02390438248,245426.66666666663,224821.11111111112,25.26860720364158,23.73860836484618,1.861392254159755,25.361209970286435,39.49619694548736,62.88210446453812,324.510009765625,-11.855642033687284,1.75349882289168,2.970012280550715,0.1265351652275219,2.1026715886913103,22.94778597398396,0.000348454723197,,,37.89070432791172,,,,39.12497627687184,,,39.12497627687184,0.0,,,39.124976276871834,,,,29.26715778604736,56.66533712062693,25.969705644055516,25.969705644055523,0.0,0.0,50.00000000000001,65.0,40.0,,0.0,60.0,,30.0,95.203,32.5,0.0,48.90625,real_yahoo,2083719.8443579767,,-1.5485998550930318,0.6941902762942657,0.12680631232552983,32.78417376885098,159.7698754539341,0.002927041103799272,1.552824752201615,-6.064377930874776
TTWO,"Take-Two Interactive Software, ",37011017728.0,6559099904.0,823000000.0,-3964900096.0,3888800000.0,3511300096.0,2359000064.0,,-0.0027,-0.86217004,100.449,1.137,1.011,1484974976.0,667900032.0,,25.62794,10.583531,5.642698,5.818,46.371,,0.0,0.249,,,-0.60449004,0.59289,-0.020480001,USD,Communication Services,Electronic Gaming & Multimedia,US,199.87,0.965,12928.0,264.79,187.63,208.731,234.66885,2288024.0,2050960.0,1790181.2749003984,1972140.0,1982706.6666666667,28.88465550061019,28.883564494955465,-5.956807855278933,-20.560417222344928,-22.211413863916828,-5.319758721760215,199.8699951171875,-27.67928771144233,-0.008721742027703,-0.0104886540018077,0.0714715895490091,0.4328550694428605,9.409223498860236,3.542935866488289e-05,,,40.658543338674754,,,,52.28024690968816,,,56.66533712062693,0.0,,,30.354795854994293,,,,37.0419736162796,30.354795854994297,47.89515669874939,39.12497627687184,0.0,20.0,57.66130877682875,65.0,80.0,,60.0,60.0,,30.0,95.761,90.0,60.0,48.90625,real_yahoo,507356.11881188117,,-60.44884441510101,12.547453340329545,0.7765736887422381,59.28862278234938,4.26646427217497,0.19021445440133636,22.639920076448345,-24.517542203255417
EA,Electronic Arts Inc.,50951655424.0,7305999872.0,1344999936.0,680000000.0,5718000128.0,2241999872.0,2899000064.0,,0.048070002,0.10027,36.443,0.926,0.84,2209874944.0,2521999872.0,76.254684,22.037424,8.278779,6.973947,6.884,37.394,0.37,0.2846,0.01,-0.685,-0.7,0.09307,0.78264,0.08574,USD,Communication Services,Electronic Gaming & Multimedia,US,203.6,0.725,14500.0,204.89,131.15,201.3152,188.14426,2587277.0,2528350.0,2730342.629482072,2377213.333333333,2386424.4444444445,25.699512972822497,6.43810628278642,1.414630242273196,-0.3020199945440449,1.4842429811662283,41.14244829146632,203.6000061035156,-8.517979593516245,1.4953453456245431,2.332431384378816,0.1008767310539188,-0.5293203099809318,37.83714306311163,2.168048964793957e-05,,,55.18969814518067,,,,47.89515669874939,,,69.82060775344326,0.0,,,43.51006648781062,,,,47.408394723255924,25.969705644055523,56.66533712062693,52.28024690968817,0.0,60.0,69.15327194207185,65.0,60.0,,90.0,20.0,,30.0,95.172995,62.5,80.0,48.90625,real_yahoo,503862.060137931,,9.307418723152148,18.40952586318359,0.8650039416367699,78.26444330931409,1.6669144822918416,1.1248884995476038,30.247399161191773,-0.6296061301185985
LYV,"Live Nation Entertainment, Inc.",36570398720.0,25201405952.0,1963015936.0,-54829000.0,6438049792.0,10404385792.0,7094199808.0,,0.038900003,0.36701,572.032,0.995,0.825,1107258368.0,1395315968.0,,68.66194,134.49913,1.4511254,1.629,20.911,,0.0,0.111,,,0.01968,0.25546,-0.00821,USD,Communication Services,Entertainment,US,155.75,1.147,17700.0,175.25,113.2,153.2168,150.97455,3043081.0,3070570.0,2483252.988047809,3303073.333333333,2949641.111111111,30.64329823619679,37.92651376188592,-2.522217305098051,7.184641536585601,-0.58722038660729,15.670261463017066,155.75,-27.835227868443745,0.6719710834853589,1.0072059485104303,0.0988902332037813,-0.1176886546535454,5.293212473477929,4.496459463086243e-05,,,33.04698605907642,,,,69.82060775344326,,,34.73988606593307,0.0,,,34.739886065933064,,,,47.408394723255924,43.51006648781062,30.354795854994293,34.73988606593307,0.0,10.0,46.16934561158564,65.0,20.0,,10.0,0.0,,60.0,83.384,77.5,10.0,48.90625,real_yahoo,1423808.2458757062,,-0.21756325859132764,7.7893111985056285,2.9837552511893,25.546391357142014,5.300204446226156,0.13410844194886232,4.393637284002908,-11.126961483594865
WMG,Warner Music Group Corp.,13638459392.0,6880999936.0,1480999936.0,302000000.0,3156000000.0,4606000128.0,751000000.0,,0.07125,0.39843,555.609,0.7,0.493,731000000.0,786000000.0,45.80702,14.800497,18.90659,1.9820461,2.558,11.886,2.91,1.2982001,0.104,-0.259,-0.254,0.044320002,0.45865002,0.17772,USD,Communication Services,Entertainment,US,26.11,1.279,5500.0,34.63,23.34,27.7026,30.0868,2463083.0,2751910.0,2009224.9003984064,2422740.0,2437297.777777778,29.2417055348932,44.05375666487047,-10.274913168118491,-13.668861487283534,-22.64785901676175,-13.980745962769417,26.11000061035156,-30.03804982407683,-0.3543925246545534,-0.4598812769574257,-0.0295875477289324,-0.6289255209542506,2.990442168754346,0.000238429558669,,,53.1138188871084,,,,61.05042733156571,,,47.89515669874939,0.0,,,56.66533712062693,,,,50.0,39.12497627687184,69.82060775344326,73.15327631375673,0.0,20.0,34.677382446342534,65.0,20.0,,0.0,60.0,,30.0,100.0,62.5,10.0,48.90625,real_yahoo,1251090.8974545454,,4.388897003471793,21.523033712756018,0.8146854874516978,45.865426963433706,3.110060990576572,0.17064697745488208,10.623455991847287,-24.60294542304361
AAPL,Apple Inc.,3761492983808.0,435617005568.0,152901992448.0,117776998400.0,206157004800.0,90509000704.0,66907000832.0,,0.24377,1.5202099,102.63,0.974,0.845,106312753152.0,135471996928.0,32.35398,27.4732,42.667553,8.634863,8.679,24.727,0.41,0.1304,0.157,0.183,0.159,0.27037,0.47325,0.35374,USD,Technology,Consumer Electronics,US,255.92,1.109,150000.0,288.62,169.21,260.363,249.1484,47817008.0,45259600.0,53899222.70916335,41206790.0,46110548.88888889,28.37135472781808,20.81167295983031,-1.678900546511897,-5.479700870837001,-0.2808751942867227,14.804334342903957,255.9199981689453,-22.988961530423914,0.6019401155408048,0.8349447048924885,0.0996892312080856,0.926904544097115,12.931746127967092,9.080455014706908e-07,34550000000.0,62900000000.0,61.03495254097219,,,,38.44366026687858,,,40.759560012995095,1.0,,,70.86625671250981,,,,74.24256016617694,60.090644937845106,60.44505366881788,37.28571039382034,1.0,90.0,61.33104521408242,40.0,30.0,,90.0,80.0,,30.0,88.6,90.0,90.0,48.90625,real_sec,2904113.3704533335,7.931278980936554,27.036822918891986,35.10009721696504,16.181032492277588,47.32528853670264,0.5919412772517072,1.4967792802292301,24.405097090592008,-11.329776176287165
MSFT,Microsoft Corporation,2775695753216.0,305453006848.0,175258992640.0,119262003200.0,209498996736.0,123278000128.0,89461997568.0,,0.1486,0.34390998,31.539,1.386,1.239,53640626176.0,160506003456.0,23.370462,19.81789,7.0979753,9.087145,9.19,16.016,0.97,0.21280001,0.167,0.598,0.595,0.39044,0.68586,0.47094002,USD,Technology,Software - Infrastructure,US,373.46,1.107,228000.0,555.45,344.79,403.6066,476.91504,36595126.0,37272580.0,23079797.410358567,34644716.666666664,32377654.444444444,24.16972020257361,24.723908013698708,-9.063017893371573,-20.854149141182,-27.286428631526107,-1.5232526334755248,373.4599914550781,-33.91009686588169,0.0727194803843909,0.096652477031136,-0.0090136947019264,-0.1323801040941942,9.013811112924817,1.010369106397901e-06,32488000000.0,16039000000.0,70.00085148051213,,,,36.12776052076207,,,51.18110887051942,1.0,,,74.34010633168458,,,,77.01933023948544,57.72194894304579,65.07700651530031,56.970858235810724,1.0,30.0,61.33104521408244,40.0,50.0,,80.0,10.0,,30.0,90.0,90.0,50.0,48.90625,real_sec,1339706.170385965,10.636005955628628,39.04430486073013,57.37674493648467,11.346079160125543,68.58632655079778,0.7034047056359938,1.301984160104366,17.561007740445238,-32.76442524079576
GOOGL,Alphabet Inc.,3577929793536.0,402835996672.0,150175006720.0,132169998336.0,240300998656.0,66995998720.0,126843002880.0,,0.15427,0.35705003,16.133,2.005,1.847,38088376320.0,164713005056.0,27.38611,22.023607,8.609728,8.881852,8.733,23.427,0.28,0.076799996,0.18,0.311,0.298,0.32810003,0.59652,0.31568,USD,Communication Services,Internet Content & Information,US,295.77,1.128,190820.0,349.0,140.53,310.421,264.99564,34406427.0,35335480.0,32242780.47808765,31721720.0,35161474.44444445,30.110709389462265,32.07716590939403,-1.6291525836606646,-6.083392420091882,20.54694317604013,88.99361460032506,295.7699890136719,-20.36645805550895,2.226254761592238,3.9398650839025415,0.1486429361863639,0.4850851619146493,4.237628524345984,2.195675329457681e-06,61087000000.0,402836000000.0,67.64497369361433,,,,30.354795854994297,,,61.05042733156571,1.0,,,69.82060775344326,,,,75.9160527674408,61.05042733156571,34.739886065933064,56.66533712062694,1.0,20.0,76.81458071890059,65.0,0.0,,0.0,30.0,,30.0,89.8,90.0,0.0,48.90625,real_sec,2111078.4858610206,15.164235695088266,32.809877823211615,37.2794407552105,47.69432398841092,59.65231524521867,0.44611949873199247,2.4585498866043323,9.455057798872078,-15.252148997134674
AMZN,"Amazon.com, Inc.",2251864408064.0,716923994112.0,145730994176.0,77669998592.0,360509997056.0,178546999296.0,123028996096.0,,0.06928,0.22286,43.435,1.051,0.844,23793125376.0,139514003456.0,29.256624,22.332802,5.476166,3.1410086,3.218,15.833,,0.0,0.136,0.05,0.059,0.108339995,0.50286,0.10533,USD,Consumer Cyclical,Internet Retail,US,209.77,1.383,1576000.0,258.6,161.38,214.998,224.5496,50670081.0,46472030.0,43555237.64940239,46461956.66666666,46677814.44444445,31.998756674857848,30.53280409870609,-4.1883612253084905,-7.386311579487447,-5.683197329941791,7.020055176393125,209.7700042724609,-21.73622311569574,0.4236845947009618,0.6326032575344025,0.0481463567932614,0.1782071847521461,5.021736325280294,1.5730341014958183e-06,,716924000000.0,56.498312318261725,,,,33.272284894621215,,,60.572710140788374,1.0,,,51.8862111988261,,,,69.58381393108132,37.99624786269426,35.74775358657291,29.541163376965894,0.0,20.0,55.44998961457168,65.0,0.0,,70.0,80.0,,55.0,90.0,90.0,10.0,48.90625,real_sec,454901.01149238576,,10.83378422676507,20.327258589874102,6.488441131436963,50.28566487058879,1.2251820575681243,0.7813853159453548,3.3187793366395497,-18.882443928847646
NVDA,NVIDIA Corporation,4311464017920.0,215938007040.0,133230002176.0,120066998272.0,153462996992.0,11411999744.0,62556000256.0,,0.51188,1.01485,7.255,3.905,3.141,58128998400.0,102717997056.0,36.20204,15.957576,27.408838,19.966211,19.725,31.971,0.02,0.0082,0.732,0.956,0.945,0.55603004,0.71068,0.65024,USD,Technology,Semiconductors,US,177.39,2.335,42000.0,212.19,86.62,182.651,179.8177,181054580.0,183987810.0,254607917.7290837,192887940.0,180390254.44444445,49.50139370750942,38.05032667464032,-3.24010047674852,-6.063226276046385,-6.077888557325828,60.68810661830768,177.38999938964844,-20.214387999661533,1.3548941495440334,2.158619836118008,0.1865520215284303,0.0002503204613695,4.624516855042291,6.248041890658504e-07,18497000000.0,215938000000.0,72.29979992654799,,,,28.02211140935426,,,53.49700861663593,1.0,,,74.45590131899041,,,,74.24256016617694,69.5654289170424,51.18114797585302,68.55035696639331,1.0,10.0,49.99999999999999,40.0,60.0,,20.0,50.0,,30.0,88.1,90.0,20.0,48.90625,real_sec,5141381.12,8.56588437281152,55.60253144772194,61.698264239014065,8.021036515036776,71.06808064759659,0.08565638037687995,9.000876214530697,26.91929929187143,-16.400395871624497
JNJ,Johnson & Johnson,585701851136.0,94193000448.0,33835999232.0,26804000768.0,64128000000.0,49332998144.0,20102000640.0,,0.086780004,0.35029998,60.499,1.028,0.689,16633249792.0,24529999872.0,22.03445,19.327713,7.1767306,6.218104,6.528,18.174,2.14,0.466,0.091,0.486,0.491,0.28456,0.68081003,0.23966,USD,Healthcare,Drug Manufacturers - General,US,243.04,0.329,138200.0,251.71,141.5,238.9024,198.4114,8859431.0,8075070.0,8213538.44621514,8177410.0,8702582.222222222,17.90141224031133,16.08872298975742,1.4230222984754848,17.835549993519283,32.20956218005136,60.79529514427124,243.0399932861328,-8.421970451567951,2.8873766365844538,4.572188310030296,0.1089284341365226,-0.2023828519679241,6.507608282670773,5.986727795292765e-06,,,62.80415891174666,,,,36.12776052076207,,,56.67356803986766,1.0,,,64.43353087692309,,,,72.57139665469838,50.61586095864782,71.08737829723148,52.23930356155027,1.0,20.0,66.58929833588837,70.0,60.0,,70.0,60.0,,30.0,75.687,80.0,60.0,48.90625,real_yahoo,681570.1913748191,,28.456467721078027,35.92198897059175,4.209394882805215,68.08149193145448,1.458003288324463,0.49723310552499633,17.658689831398373,-3.444440030193485
JPM,JP Morgan Chase & Co.,794545750016.0,168235008000.0,,55680999424.0,168235008000.0,1025994981376.0,1287710048256.0,,0.01354,0.16134001,,,,,-147781992448.0,14.707938,12.63386,2.3199043,4.722832,3.286,,2.04,0.2897,0.025,-0.036,-0.07,0.3391,0.0,0.41062,USD,Financial Services,Banks - Diversified,US,294.6,1.043,318512.0,337.25,202.16,299.0528,302.39734,11308637.0,11835810.0,9470886.055776892,11003760.0,10711851.111111112,25.41359050057241,23.96761099332945,0.3576965948598243,-9.079244744211312,-3.3108059652219746,22.301142644228577,294.6000061035156,-15.471740617447216,0.9595903991039728,1.1686183779494737,0.1003923300734532,0.0851781797072821,8.386456304453219,4.479753945989811e-06,,,46.01039278599207,,,,42.57931723359294,,,34.731928069066676,1.0,,,55.99018970300329,,,,72.76912777695937,39.59912335150175,45.55888497615014,45.558258571671466,1.0,40.0,60.14298020829865,70.0,60.0,,70.0,0.0,,30.0,74.97200000000001,80.0,50.0,48.90625,real_yahoo,528190.4857587783,,33.097153848026686,,9.713445666471845,100.0,,-0.1440377342292689,,-12.646404744255001
XOM,Exxon Mobil Corporation,669557260288.0,323904995328.0,59385999360.0,28843999232.0,100567998464.0,50487001088.0,10680999936.0,,0.04902,0.110810004,18.936,1.153,0.764,12229749760.0,51969998848.0,23.983583,17.073013,2.588893,2.0671408,2.212,12.067,2.56,0.597,-0.013,-0.11,-0.146,0.089049995,0.31049,0.09527001,USD,Energy,Oil & Gas Integrated,US,160.69,0.288,57900.0,176.41,97.8,151.6898,123.7926,22817144.0,29637650.0,16722359.960159363,24353750.0,20532026.666666668,22.96810281717489,28.118106905707368,6.586633255760743,31.888348930319708,46.6222654637984,40.06168923815194,160.69000244140625,-15.791682878772594,1.4409366830769348,1.9003590503313763,0.0833362835182105,-0.5010442569065618,1.93711278886008,5.7884261528894e-06,,,40.56351594764456,,,,50.069952562339076,,,43.07469632843151,1.0,,,39.57706821147772,,,,67.82265577358012,57.06520879624664,53.56758067929286,57.06520879624664,1.0,40.0,75.0356888118884,65.0,10.0,,90.0,10.0,,30.0,67.434996,80.0,30.0,48.90625,real_yahoo,5594214.081658031,,8.905080084606704,18.33438823623674,53.52442302050173,31.048609905555967,0.8501498944548536,1.0293738532303611,3.7757212566652867,-8.911059463749215
PG,Procter & Gamble Company (The),334433288192.0,85259001856.0,24764999680.0,16161999872.0,43642998784.0,36638998528.0,10824999936.0,,0.10898,0.31562,68.719,0.724,0.466,13253374976.0,19069999104.0,21.171597,19.555733,6.3628683,3.9225569,4.216,14.515,2.95,0.6188,0.015,-0.054,-0.067,0.19299999,0.51189,0.26297,USD,Consumer Defensive,Household & Personal Products,US,143.12,0.403,109000.0,171.65,137.62,153.5032,152.0056,11628472.0,14195090.0,8062264.54183267,11079006.666666666,11280403.333333334,17.852391931707285,21.91056116981325,-7.0589064148446345,1.654673030999354,-4.5418753734433714,-13.24625628407724,143.1199951171875,-18.30831633926252,-0.6938149088428797,-0.9856332196853604,-0.0007830568671105,-0.571062603440192,2.0357966446776534,6.717153189105956e-06,,,67.18190396114468,,,,47.9521933493382,,,56.310587841835336,1.0,,,70.93777820370532,,,,80.0964632714423,39.59379885684107,66.75858095745676,50.041791972462484,1.0,50.0,53.71204251895007,65.0,90.0,,50.0,30.0,,30.0,70.378995,75.0,70.0,48.90625,real_yahoo,782192.6775779816,,18.956355950890856,29.04678584183682,4.1786022435551775,51.18872826790979,1.4794669493813617,0.5204836341098804,15.544839474410654,-16.621031168074573
UNH,UnitedHealth Group Incorporated,251662204928.0,447567003648.0,21624999936.0,12056000512.0,82916999168.0,83003998208.0,28120999936.0,,0.039,0.12538,81.618,0.788,0.704,13863249920.0,19697000448.0,20.956917,13.843702,2.6691954,0.5622895,0.702,14.526,3.19,0.65989995,0.123,-0.999,-0.998,0.02694,0.18526,0.00336,USD,Healthcare,Healthcare Plans,US,277.26,0.408,390000.0,606.36,234.6,285.8392,312.5616,9768372.0,10913010.0,8493233.665338645,8626623.333333334,8662776.666666666,41.52873941683947,29.19405195850983,-3.239423014352649,-16.93950303521108,-20.475477595417768,-45.51256270376738,277.260009765625,-60.05506651971514,-0.9139882329164454,-0.917455525623974,-0.0561125815407956,-2.6397800249736605,21.77178770283278,5.130846643482963e-06,,,27.86709673826646,,,,74.34010633168458,,,28.959415050384028,0.0,,,32.285113409122054,,,,54.647052252437895,57.72194894304578,72.19607326554018,62.21639863776438,0.0,40.0,58.60185839638656,70.0,10.0,,90.0,0.0,,30.0,84.239,85.0,20.0,48.90625,real_yahoo,1147607.7016615386,,2.6936750059174908,4.831678778761696,20.001340289700444,18.52616446077694,3.838335188608252,0.23730182730042979,3.0974691626067883,-54.27468830397784
CAT,"Caterpillar, Inc.",335644295168.0,67589001216.0,13960999936.0,8883999744.0,19462000640.0,44058001408.0,9333000192.0,,0.07891,0.43526,206.67,1.436,0.871,5838750208.0,11738999808.0,38.1703,25.83023,15.654014,4.9659605,5.451,26.391,0.84,0.3105,0.18,-0.114,-0.139,0.13144,0.28795,0.16025,USD,Industrials,Farm & Heavy Construction Machinery,US,717.22,1.519,118000.0,789.81,267.3,711.2692,549.66833,2841262.0,2610270.0,2692093.426294821,2677030.0,2745348.888888889,31.314468014111014,37.40080157586192,1.577718295894459,20.13470786527536,46.96444930535102,117.2619109248744,717.219970703125,-18.14377641140632,2.441744883421159,3.805085887205351,0.1540908141595325,0.5447786882248633,4.923991451541411,1.2207063775752949e-05,,,49.804717403265514,,,,36.69248075447948,,,41.540393047929584,1.0,,,56.084129928279864,,,,72.43327045472664,53.127139619106416,56.084129928279864,50.024239561467255,0.0,50.0,48.60686595497697,40.0,70.0,,50.0,60.0,,30.0,72.585,85.0,60.0,48.90625,real_yahoo,572788.1458983051,,13.144150060168275,20.65572753676834,4.734565897109325,28.794626773376347,3.1557912477595185,0.266444219729596,8.638609985285331,-9.190818044846216
